date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MON100.NS,6883,48.4,333137.2,166.5686,666696.2313999999
2018-01-01,BUY,MOM100.NS,15282,21.8,333147.60000000003,166.57380000000003,333382.0575999999
2018-01-01,BUY,JUNIORBEES.NS,1055,315.5,332852.5,166.42625,363.13134999986505
2018-01-15,SELL,JUNIORBEES.NS,1055,322.77,340522.35,170.26117499999998,340715.22017499985
2018-01-15,BUY,CPSEETF.NS,10985,31.0,340535.0,170.2675,9.952674999833107
2018-01-22,SELL,CPSEETF.NS,10985,30.31,332955.35,166.477675,332798.82499999984
2018-01-22,BUY,BANKBEES.NS,1213,274.16,332556.08,166.27804,76.46695999981603
2018-02-05,SELL,BANKBEES.NS,1213,265.34,321857.42,160.92871,321772.9582499998
2018-02-05,SELL,MOM100.NS,15282,22.11,337885.02,168.94251,659489.0357399997
2018-02-05,BUY,GOLDBEES.NS,12125,27.18,329557.5,164.77875,329766.75698999973
2018-02-05,BUY,NIFTYBEES.NS,2988,110.29,329546.52,164.77326000000002,55.46372999972664
2018-02-12,SELL,NIFTYBEES.NS,2988,109.14,326110.32,163.05516,326002.72856999974
2018-02-12,BUY,LIQUIDBEES.NS,325,1000.0,325000.0,162.5,840.2285699997446
2018-04-02,SELL,MON100.NS,6883,51.55,354818.64999999997,177.409325,355481.4692449997
2018-04-02,BUY,JUNIORBEES.NS,1191,298.29,355263.39,177.631695,40.447549999691546
2018-04-16,SELL,GOLDBEES.NS,12125,27.98,339257.5,169.62875,339128.3187999997
2018-04-16,SELL,LIQUIDBEES.NS,325,999.99,324996.75,162.498375,663962.5704249997
2018-04-16,BUY,BANKBEES.NS,1292,256.75,331721.0,165.8605,332075.7099249997
2018-04-16,BUY,INFRABEES.NS,946,350.45,331525.7,165.76285000000001,384.2470749996719
2018-04-23,SELL,BANKBEES.NS,1292,252.85,326682.2,163.3411,326903.10597499966
2018-04-23,SELL,INFRABEES.NS,946,352.95,333890.7,166.94535000000002,660626.8606249997
2018-04-23,BUY,MON100.NS,6276,52.6,330117.60000000003,165.05880000000002,330344.2018249997
2018-04-23,BUY,GOLDBEES.NS,11786,28.01,330125.86000000004,165.06293000000002,53.27889499964658
2018-04-30,SELL,MON100.NS,6276,50.11,314490.36,157.24518,314386.3937149996
2018-04-30,SELL,GOLDBEES.NS,11786,27.75,327061.5,163.53075,641284.3629649996
2018-04-30,BUY,NIFTYBEES.NS,2882,111.17,320391.94,160.19597000000002,320732.2269949996
2018-04-30,BUY,BANKBEES.NS,1233,259.83,320370.38999999996,160.185195,201.65179999964312
2018-05-07,SELL,JUNIORBEES.NS,1191,305.34,363659.93999999994,181.82996999999997,363679.76182999957
2018-05-07,BUY,MOM100.NS,17383,20.91,363478.53,181.73926500000002,19.492564999556635
2018-05-21,SELL,MOM100.NS,17383,20.35,353744.05000000005,176.87202500000004,353586.6705399996
2018-05-21,BUY,MON100.NS,6395,55.26,353387.7,176.69385,22.27668999962043
2018-05-28,SELL,NIFTYBEES.NS,2882,111.05,320046.1,160.02304999999998,319908.3536399996
2018-05-28,BUY,PSUBNKBEES.NS,9533,33.54,319736.82,159.86841,11.665229999576695
2018-07-02,SELL,PSUBNKBEES.NS,9533,31.05,295999.65,147.99982500000002,295863.3154049996
2018-07-02,BUY,NIFTYBEES.NS,2664,111.0,295704.0,147.852,11.463404999580234
2018-07-30,SELL,BANKBEES.NS,1233,284.0,350172.0,175.086,350008.37740499957
2018-07-30,BUY,PSUBNKBEES.NS,9739,35.92,349824.88,174.91244,8.584964999579825
2018-08-06,SELL,MON100.NS,6395,58.37,373276.14999999997,186.638075,373098.0968899995
2018-08-06,BUY,MOM100.NS,17800,20.95,372910.0,186.455,1.6418899995042011
2018-08-13,SELL,NIFTYBEES.NS,2664,118.23,314964.72000000003,157.48236000000003,314808.8795299995
2018-08-13,BUY,BANKBEES.NS,1111,283.13,314557.43,157.278715,94.17081499949563
2018-08-20,SELL,BANKBEES.NS,1111,288.34,320345.74,160.17287,320279.7379449995
2018-08-20,BUY,HNGSNGBEES.NS,901,355.0,319855.0,159.9275,264.8104449994862
2018-08-27,SELL,HNGSNGBEES.NS,901,329.32,296717.32,148.35866000000001,296833.77178499947
2018-08-27,BUY,JUNIORBEES.NS,936,316.69,296421.84,148.21092000000002,263.72086499945726
2018-09-03,SELL,MOM100.NS,17800,20.83,370773.99999999994,185.38699999999997,370852.3338649994
2018-09-03,BUY,INFRABEES.NS,1108,334.33,370437.63999999996,185.21882,229.47504499944625
2018-09-10,SELL,PSUBNKBEES.NS,9739,34.13,332392.07,166.196035,332455.3490099995
2018-09-10,BUY,NIF100BEES.NS,2750,120.81,332227.5,166.11375,61.73525999946287
2018-09-17,SELL,JUNIORBEES.NS,936,306.47,286855.92000000004,143.42796,286774.2272999995
2018-09-17,SELL,NIF100BEES.NS,2750,121.68,334620.0,167.31,621226.9172999995
2018-09-17,BUY,GOLDBEES.NS,11363,27.32,310437.16,155.21858,310634.53871999955
2018-09-17,BUY,NIFTYBEES.NS,2609,118.96,310366.63999999996,155.18331999999998,112.71539999957895
2018-09-24,SELL,INFRABEES.NS,1108,315.0,349020.0,174.51,348958.20539999957
2018-09-24,SELL,NIFTYBEES.NS,2609,114.8,299513.2,149.75660000000002,648321.6487999996
2018-09-24,BUY,NIF100BEES.NS,2782,116.44,323936.08,161.96804,324223.6007599996
2018-09-24,BUY,CPSEETF.NS,12008,26.98,323975.84,161.98792,85.77283999958308
2018-10-01,SELL,NIF100BEES.NS,2782,115.39,321014.98,160.50749,320940.2453499996
2018-10-01,BUY,LIQUIDBEES.NS,320,999.99,319996.8,159.9984,783.4469499996048
2018-10-08,SELL,CPSEETF.NS,12008,24.04,288672.32,144.33616,289311.4307899996
2018-10-08,BUY,DIVOPPBEES.NS,10254,28.2,289162.8,144.5814,4.049389999592677
2018-10-15,SELL,DIVOPPBEES.NS,10254,28.03,287419.62,143.70981,287279.9595799996
2018-10-15,BUY,MON100.NS,4691,61.21,287136.11,143.568055,0.2815249996492639
2018-11-05,SELL,MON100.NS,4691,59.99,281413.09,140.706545,281272.66497999965
2018-11-05,SELL,LIQUIDBEES.NS,320,999.99,319996.8,159.9984,601109.4665799997
