date,action,ticker,units,price,gross,cost,cash_after
2018-01-01,BUY,MON100.NS,6883,48.4,333137.2,166.5686,666696.2313999999
2018-01-01,BUY,MOM100.NS,15282,21.8,333147.60000000003,166.57380000000003,333382.0575999999
2018-01-01,BUY,JUNIORBEES.NS,1055,315.5,332852.5,166.42625,363.13134999986505
2018-01-22,SELL,JUNIORBEES.NS,1055,320.11,337716.05,168.858025,337910.32332499983
2018-01-22,BUY,BANKBEES.NS,1231,274.16,337490.96,168.74548000000001,250.61784499982605
2018-02-05,SELL,BANKBEES.NS,1231,265.34,326633.54,163.31677,326720.84107499983
2018-02-05,SELL,MOM100.NS,15282,22.11,337885.02,168.94251,664436.9185649998
2018-02-05,BUY,GOLDBEES.NS,12216,27.18,332030.88,166.01544,332240.02312499983
2018-02-05,BUY,NIFTYBEES.NS,3010,110.29,331972.9,165.98645000000002,101.13667499978328
2018-02-12,SELL,NIFTYBEES.NS,3010,109.14,328511.4,164.25570000000002,328448.2809749998
2018-02-12,BUY,LIQUIDBEES.NS,328,1000.0,328000.0,164.0,284.28097499982687
2018-02-26,SELL,LIQUIDBEES.NS,328,999.99,327996.72000000003,163.99836000000002,328117.00261499983
2018-02-26,BUY,DIVOPPBEES.NS,11200,29.28,327936.0,163.968,17.034614999836776
2018-03-05,SELL,DIVOPPBEES.NS,11200,28.65,320880.0,160.44,320736.59461499983
2018-03-05,BUY,LIQUIDBEES.NS,320,1000.0,320000.0,160.0,576.5946149998344
2018-04-09,SELL,MON100.NS,6883,50.31,346283.73000000004,173.14186500000002,346687.18274999986
2018-04-09,BUY,JUNIORBEES.NS,1128,307.03,346329.83999999997,173.16492,184.17782999988412
2018-04-16,SELL,LIQUIDBEES.NS,320,999.99,319996.8,159.9984,320020.9794299999
2018-04-16,BUY,NIFTYBEES.NS,2936,108.94,319847.83999999997,159.92391999999998,13.215509999950882
2018-04-23,SELL,NIFTYBEES.NS,2936,109.47,321403.92,160.70195999999999,321256.43354999996
2018-04-23,BUY,MON100.NS,6104,52.6,321070.4,160.5352,25.498349999950733
2018-04-30,SELL,GOLDBEES.NS,12216,27.75,338994.0,169.497,338850.00135
2018-04-30,SELL,MON100.NS,6104,50.11,305871.44,152.93572,644568.50563
2018-04-30,BUY,NIFTYBEES.NS,2897,111.17,322059.49,161.029745,322347.98588500003
2018-04-30,BUY,BANKBEES.NS,1239,259.83,321929.37,160.964685,257.6512000000221
2018-05-07,SELL,JUNIORBEES.NS,1128,305.34,344423.51999999996,172.21175999999997,344508.95944
2018-05-07,BUY,MOM100.NS,16467,20.91,344324.97000000003,172.16248500000003,11.826954999996815
2018-05-21,SELL,MOM100.NS,16467,20.35,335103.45,167.551725,334947.72523
2018-05-21,BUY,MON100.NS,6058,55.26,334765.08,167.38254,15.262689999944996
2018-05-28,SELL,NIFTYBEES.NS,2897,111.05,321711.85,160.85592499999998,321566.25676499994
2018-05-28,BUY,PSUBNKBEES.NS,9582,33.54,321380.27999999997,160.69013999999999,25.28662499994971
2018-07-02,SELL,PSUBNKBEES.NS,9582,31.05,297521.10000000003,148.76055000000002,297397.626075
2018-07-02,BUY,NIFTYBEES.NS,2677,111.0,297147.0,148.5735,102.0525749999797
2018-07-30,SELL,BANKBEES.NS,1239,284.0,351876.0,175.93800000000002,351802.11457499996
2018-07-30,BUY,PSUBNKBEES.NS,9789,35.92,351620.88,175.81044,5.424134999979287
2018-08-06,SELL,MON100.NS,6058,58.37,353605.45999999996,176.80273,353434.08140499995
2018-08-06,BUY,MOM100.NS,16861,20.95,353237.95,176.618975,19.51242999994429
2018-08-13,SELL,NIFTYBEES.NS,2677,118.23,316501.71,158.250855,316362.971575
2018-08-13,BUY,BANKBEES.NS,1116,283.13,315973.08,157.98654000000002,231.9050349999452
2018-08-20,SELL,BANKBEES.NS,1116,288.34,321787.43999999994,160.89371999999997,321858.4513149999
2018-08-20,BUY,NIFTYBEES.NS,2674,120.27,321601.98,160.80098999999998,95.67032499989728
2018-08-27,SELL,NIFTYBEES.NS,2674,121.79,325666.46,162.83323000000001,325599.2970949999
2018-08-27,BUY,JUNIORBEES.NS,1027,316.69,325240.63,162.620315,196.0467799999169
2018-09-10,SELL,PSUBNKBEES.NS,9789,34.13,334098.57,167.049285,334127.5674949999
2018-09-10,SELL,MOM100.NS,16861,20.34,342952.74,171.47637,676908.8311249999
2018-09-10,BUY,NIF100BEES.NS,2800,120.81,338268.0,169.13400000000001,338471.6971249999
2018-09-10,BUY,INFRABEES.NS,1025,330.0,338250.0,169.125,52.57212499988964
2018-09-17,SELL,NIF100BEES.NS,2800,121.68,340704.0,170.352,340586.2201249999
2018-09-17,BUY,NIFTYBEES.NS,2861,118.96,340344.56,170.17228,71.4878449998796
2018-09-24,SELL,NIFTYBEES.NS,2861,114.8,328442.8,164.2214,328350.0664449999
2018-09-24,SELL,INFRABEES.NS,1025,315.0,322875.0,161.4375,651063.6289449999
2018-09-24,SELL,JUNIORBEES.NS,1027,285.93,293650.11,146.825055,944566.9138899999
2018-09-24,BUY,NIF100BEES.NS,2702,116.44,314620.88,157.31044,629788.7234499999
2018-09-24,BUY,GOLDBEES.NS,11510,27.34,314683.4,157.3417,314947.9817499999
2018-09-24,BUY,CPSEETF.NS,11664,26.98,314694.72000000003,157.34736,95.9143899998744
2018-10-01,SELL,NIF100BEES.NS,2702,115.39,311783.78,155.89189000000002,311723.8024999999
2018-10-01,BUY,LIQUIDBEES.NS,311,999.99,310996.89,155.498445,571.4140549998847
2018-10-08,SELL,CPSEETF.NS,11664,24.04,280402.56,140.20128,280833.7727749999
2018-10-08,BUY,MOM100.NS,15180,18.49,280678.19999999995,140.33909999999997,15.233674999966752
2018-10-15,SELL,MOM100.NS,15180,18.8,285384.0,142.692,285256.541675
2018-10-15,BUY,BANKBEES.NS,1102,258.71,285098.42,142.54921,15.572464999975637
2018-10-22,SELL,BANKBEES.NS,1102,255.15,281175.3,140.58765,281050.28481499996
2018-10-22,BUY,MON100.NS,4516,62.2,280895.2,140.44760000000002,14.637214999936987
2018-11-05,SELL,MON100.NS,4516,59.99,270914.84,135.45742,270794.019795
2018-11-05,BUY,INFRABEES.NS,868,311.7,270555.6,135.27779999999998,103.14199500001268
